INST_CODE,COLLEGE_NAME,DIST_CODE,BRANCH_CODE,BRANCH_NAME,YEAR,PHASE,OC_BOYS,OC_GIRLS,BC_A_BOYS,BC_A_GIRLS,BC_B_BOYS,BC_B_GIRLS,BC_C_BOYS,BC_C_GIRLS,BC_D_BOYS,BC_D_GIRLS,BC_E_BOYS,BC_E_GIRLS,SC_BOYS,SC_GIRLS,ST_BOYS,ST_GIRLS,EWS_BOYS,EWS_GIRLS,PLACE,COLLEGE_TYPE
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,HYD,CIV,CIVIL ENGINEERING,2021,PHASE_1,91190,102590,112775,112775,111244,111244,91190,102590,97898,102590,91190,102590,119798,120361,118298,118298,91190,102590,BANDLAGUDA,PVT
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,HYD,CSE,COMPUTER SCIENCE AND ENGINEERING,2021,PHASE_1,28056,30221,58094,62018,38453,40245,28056,34258,35705,36540,33442,41447,66203,70486,52685,52685,34429,34429,BANDLAGUDA,PVT
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,HYD,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),2021,PHASE_1,40884,40884,63525,80848,50660,50660,40884,40884,58119,61594,68174,68174,82355,108768,63584,98216,48190,48190,BANDLAGUDA,PVT
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,HYD,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,PHASE_1,61878,61878,86370,89325,83942,87534,74735,74735,73229,80939,110749,111973,120499,120499,81653,119839,78916,78916,BANDLAGUDA,PVT
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,HYD,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,PHASE_1,67812,82470,110979,110979,106225,106225,67812,82470,82518,99562,67812,82470,121223,121223,120860,120860,67812,82470,BANDLAGUDA,PVT
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,HYD,INF,INFORMATION TECHNOLOGY,2021,PHASE_1,42979,42979,79872,94813,58160,72129,81126,81126,49415,51681,59222,74395,110689,120428,89590,93455,52542,53506,BANDLAGUDA,PVT
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,HYD,MEC,MECHANICAL ENGINEERING,2021,PHASE_1,95235,95235,95235,95235,107061,107061,95235,95235,95235,95235,95235,95235,111970,111970,95235,95235,95235,95235,BANDLAGUDA,PVT
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,NLG,CSE,COMPUTER SCIENCE AND ENGINEERING,2021,PHASE_1,NA,57916,NA,76105,NA,80686,NA,57916,NA,82752,NA,70512,NA,80670,NA,77498,NA,57916,MIRYALAGUDA,PVT
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,NLG,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,PHASE_1,NA,119392,NA,119392,NA,119392,NA,119392,NA,119392,NA,119392,NA,119392,NA,121441,NA,119392,MIRYALAGUDA,PVT
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,NLG,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,PHASE_1,NA,116999,NA,120602,NA,121475,NA,116999,NA,116999,NA,116999,NA,120253,NA,116999,NA,116999,MIRYALAGUDA,PVT
MIPM,MOONRAY INST OF PHARM SCI,RR,PHM,B. PHARMACY (M.P.C. STREAM),2021,PHASE_1,53909,53909,53909,53909,53909,53909,53909,53909,53909,53909,53909,53909,53909,53909,53909,53909,53909,53909,RAIKAL,PVT
MLID,M L R INSTITUTE OF TECHNOLOGY,MDL,ANE,AERONAUTICAL ENGINEERING,2021,PHASE_1,38540,43075,90326,90326,59657,115243,68684,68684,45458,78501,55189,55189,49384,89859,73756,73756,49149,68537,DUNDIGAL,PVT
MLID,M L R INSTITUTE OF TECHNOLOGY,MDL,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),2021,PHASE_1,18295,20173,43288,43288,26178,32696,18295,20173,27485,28871,37629,67738,74165,78095,51985,54281,20274,21961,DUNDIGAL,PVT
MLID,M L R INSTITUTE OF TECHNOLOGY,MDL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),2021,PHASE_1,16237,16237,36053,45215,24552,26478,16237,16237,23636,25704,43695,43695,71083,78601,51336,51548,18952,19875,DUNDIGAL,PVT
MLID,M L R INSTITUTE OF TECHNOLOGY,MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,2021,PHASE_1,15565,15565,31405,36642,22498,22825,28371,91008,21528,21528,31353,42865,52451,63343,44714,44714,17357,17357,DUNDIGAL,PVT
MLID,M L R INSTITUTE OF TECHNOLOGY,MDL,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,2021,PHASE_1,19390,19390,52961,52961,32393,33731,19390,42381,28044,36911,63153,63153,81892,99769,64875,64875,24636,28490,DUNDIGAL,PVT
MLID,M L R INSTITUTE OF TECHNOLOGY,MDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),2021,PHASE_1,15461,15461,36333,38181,20275,20275,22744,22744,19169,19169,38211,56414,57556,73608,49905,96531,17882,17882,DUNDIGAL,PVT
MLID,M L R INSTITUTE OF TECHNOLOGY,MDL,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,PHASE_1,33395,33395,74573,98076,50650,53374,47307,103852,47182,51895,71252,75244,117021,120670,63452,119767,41542,41542,DUNDIGAL,PVT
MLID,M L R INSTITUTE OF TECHNOLOGY,MDL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,PHASE_1,20920,67319,91613,102488,106126,107542,20920,91122,91724,91724,108088,110643,121062,121062,77387,104084,115126,115126,DUNDIGAL,PVT
MLID,M L R INSTITUTE OF TECHNOLOGY,MDL,INF,INFORMATION TECHNOLOGY,2021,PHASE_1,24358,24407,59261,65050,30829,34718,59486,59486,33396,35945,44889,76407,89900,107497,72867,119071,26761,26950,DUNDIGAL,PVT
MLID,M L R INSTITUTE OF TECHNOLOGY,MDL,MEC,MECHANICAL ENGINEERING,2021,PHASE_1,55763,102671,112605,112605,110815,110815,111127,111127,106634,106634,66060,102671,121210,121210,115674,115674,55763,102671,DUNDIGAL,PVT
MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MDL,ANE,AERONAUTICAL ENGINEERING,2021,PHASE_1,34787,45546,90758,114157,79066,102770,34787,45546,57839,84933,58832,58832,86618,117833,69217,70240,83218,96915,MYSAMMAGUDA,PVT
MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MDL,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),2021,PHASE_1,24526,26477,49815,49815,30568,46396,24526,42290,35458,35458,38753,38753,77505,88262,47803,121010,25327,26477,MYSAMMAGUDA,PVT
MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MDL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),2021,PHASE_1,20506,23864,40067,60645,30342,31293,20506,23864,30398,32433,41194,77920,63021,75061,52818,113393,22021,25303,MYSAMMAGUDA,PVT
MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,2021,PHASE_1,15776,16464,34350,38825,23691,25173,35722,35722,23266,25104,35497,35497,53953,54413,38685,51370,18966,18966,MYSAMMAGUDA,PVT
MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),2021,PHASE_1,18815,18815,45288,50707,26295,28630,18815,18815,25103,29055,18815,18815,67444,75729,46541,46541,20758,20758,MYSAMMAGUDA,PVT
MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MDL,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),2021,PHASE_1,28521,29545,76142,76142,47805,50636,28521,59053,37584,57886,80183,80183,118592,119772,81089,81089,31631,34252,MYSAMMAGUDA,PVT
MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MDL,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,PHASE_1,33156,38388,93388,110256,53299,64660,48779,60681,48441,60550,104740,104740,113633,121145,59615,115594,48394,48394,MYSAMMAGUDA,PVT
MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MDL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,PHASE_1,121044,121044,121044,121044,121044,121044,121044,121044,121044,121044,121044,121044,121044,121044,121044,121044,121044,121044,MYSAMMAGUDA,PVT
MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MDL,INF,INFORMATION TECHNOLOGY,2021,PHASE_1,25540,26886,61776,66193,38656,38922,35527,35527,39945,45245,63552,63552,96917,111903,57779,112451,28294,28294,MYSAMMAGUDA,PVT
MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MDL,MEC,MECHANICAL ENGINEERING,2021,PHASE_1,62315,73083,110914,121347,119893,119893,62315,73083,109497,109497,94732,94732,120962,120962,97921,97921,62315,113785,MYSAMMAGUDA,PVT
MLRP,MARRI LAXMAN REDDY INSTITUTE OF PHARMACY,MDL,PHM,B. PHARMACY (M.P.C. STREAM),2021,PHASE_1,104248,104248,104248,104248,104248,104248,104248,104248,104248,104248,104248,104248,104248,104248,104248,104248,104248,104248,DUNDIGAL,PVT
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),MDL,CIV,CIVIL ENGINEERING,2021,PHASE_1,67743,67743,105321,105321,98112,121250,67743,67743,97927,97927,67743,88753,117370,119819,117828,117828,67743,67743,DUNDIGAL,PVT
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),MDL,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),2021,PHASE_1,27916,30892,52768,52768,41191,42794,112824,112824,37414,40297,74950,74950,90819,117778,27916,90089,29528,30892,DUNDIGAL,PVT
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),MDL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),2021,PHASE_1,24244,28992,55219,56630,35567,35567,24244,28992,36694,38746,69154,69154,83282,117795,75926,75926,28065,28992,DUNDIGAL,PVT
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,2021,PHASE_1,18402,18402,36310,43452,25539,30948,48431,48431,26611,27249,30028,38914,56702,66954,47871,71832,22742,23976,DUNDIGAL,PVT
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),MDL,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,2021,PHASE_1,31107,32085,63963,63963,46591,46591,31107,32085,41011,43735,64057,68270,105941,108587,78818,78818,33529,33529,DUNDIGAL,PVT
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),MDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),2021,PHASE_1,19874,21569,49113,49771,33891,36554,19874,70864,30253,31038,49624,90895,75889,93490,74619,74619,25072,25618,DUNDIGAL,PVT
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),MDL,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,PHASE_1,42950,42950,76621,112324,60436,74770,56921,56921,56785,59994,106510,113448,120973,121012,87410,87410,55359,55359,DUNDIGAL,PVT
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),MDL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,PHASE_1,50921,84386,108738,112880,108739,108739,50921,84386,99850,99850,100745,100745,118445,121396,119609,119609,74382,84386,DUNDIGAL,PVT
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),MDL,INF,INFORMATION TECHNOLOGY,2021,PHASE_1,29265,29265,52704,52704,35911,43180,42484,45216,41313,44480,57404,95869,82158,82158,68042,68042,29265,29265,DUNDIGAL,PVT
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),MDL,MEC,MECHANICAL ENGINEERING,2021,PHASE_1,64481,94441,83245,94441,64481,103608,64481,94441,92839,94441,99530,99530,64481,94441,97175,97175,64481,94441,DUNDIGAL,PVT
MLTM,MALLA REDDY INSTITUTE OF TECHNOLOGY,MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,2021,PHASE_1,40666,43068,74817,97184,53146,54930,69945,69945,53398,57385,70761,75110,89755,115285,64749,116657,51496,53470,MAISAMMAGUDA,PVT
MNRP,M N R COLLEGE OF PHARMACY,SRD,PHM,B. PHARMACY (M.P.C. STREAM),2021,PHASE_1,36118,36118,36118,36118,36118,36118,36118,36118,36118,36118,36118,36118,36118,36118,36118,36118,36118,36118,SANGAREDDY,PVT
MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SRD,CSE,COMPUTER SCIENCE AND ENGINEERING,2021,PHASE_1,47151,47151,71222,71222,53753,68027,47151,47151,54155,54155,70517,96347,81894,96940,88335,94184,61414,71584,SANGAREDDY,PVT
MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SRD,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,PHASE_1,79644,86686,79644,86686,99528,112795,79644,86686,103174,106578,82047,86686,120296,120296,108568,118009,79644,92657,SANGAREDDY,PVT
MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SRD,MEC,MECHANICAL ENGINEERING,2021,PHASE_1,73628,74743,73628,74743,96718,96718,73628,74743,73628,74743,73628,74743,121351,121351,116243,116243,107305,107305,SANGAREDDY,PVT
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,KHM,CIV,CIVIL ENGINEERING,2021,PHASE_1,84272,84272,84272,84272,108105,108105,84272,84272,109180,109180,84272,84272,119345,119345,119992,119992,84272,84272,SATHUPALLY,PVT
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,KHM,CSE,COMPUTER SCIENCE AND ENGINEERING,2021,PHASE_1,61309,61309,99386,99386,62369,62369,86990,86990,73701,73701,82267,88132,105320,105320,112418,113896,107033,107033,SATHUPALLY,PVT
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,KHM,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),2021,PHASE_1,59463,59463,93442,93442,86006,86006,59463,59463,94366,94366,59463,59463,115942,115942,120612,120612,105907,105907,SATHUPALLY,PVT
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,KHM,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,PHASE_1,66703,73189,95896,95896,108921,108921,66703,73189,108609,108609,111739,112927,114503,117596,115003,115003,111423,113838,SATHUPALLY,PVT
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,KHM,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,PHASE_1,80843,80843,111403,112379,80843,115149,80843,80843,110940,110940,110784,110784,114024,120805,116894,116894,80843,80843,SATHUPALLY,PVT
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,KHM,MEC,MECHANICAL ENGINEERING,2021,PHASE_1,71433,71433,111518,111518,71433,101633,71433,71433,97834,97834,71433,71433,71433,71433,71433,71433,71433,71433,SATHUPALLY,PVT
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,KHM,MIN,MINING ENGINEERING,2021,PHASE_1,54617,54617,93694,93694,54617,54617,54617,54617,54617,54617,54617,54617,54617,54617,54617,54617,54617,54617,SATHUPALLY,PVT
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MDL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),2021,PHASE_1,34999,39167,70013,73331,49918,52446,34999,39167,44962,44962,34999,64757,112284,115789,83706,83706,40575,40575,MYSAMMAGUDA,PVT
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,2021,PHASE_1,26301,27570,50848,60705,38798,41539,26301,99205,35757,39392,55996,109987,69152,84415,65360,67292,32290,33960,MYSAMMAGUDA,PVT
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),2021,PHASE_1,30037,30037,72340,72340,46445,52974,46125,46125,42791,43704,56678,56678,116353,120872,75213,80088,41645,41645,MYSAMMAGUDA,PVT
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MDL,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,PHASE_1,44031,44031,106666,106666,62593,80963,56074,56074,58910,66075,111585,111585,120920,120920,100234,101337,58009,58009,MYSAMMAGUDA,PVT
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MDL,INF,INFORMATION TECHNOLOGY,2021,PHASE_1,38285,38285,71345,83095,45187,59842,38285,56309,52702,56306,57979,57979,116082,116082,76003,83917,38285,39161,MYSAMMAGUDA,PVT
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MDL,MEC,MECHANICAL ENGINEERING,2021,PHASE_1,72172,121308,72172,121308,72172,121308,72172,121308,87427,121308,84737,121308,116902,121308,72172,121308,72172,121308,MYSAMMAGUDA,PVT
MRCP,MALLA REDDY COLLEGE OF PHARMACY,MDL,PHM,B. PHARMACY (M.P.C. STREAM),2021,PHASE_1,99731,99731,99731,99731,99731,99731,99731,99731,99731,99731,99731,99731,99731,99731,99731,99731,99731,99731,MAISAMMAGUDA,PVT
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MDL,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),2021,PHASE_1,NA,30149,NA,56816,NA,43989,NA,39298,NA,41963,NA,79546,NA,97456,NA,108993,NA,30149,MAISAMMAGUDA,PVT
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MDL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),2021,PHASE_1,NA,24613,NA,56183,NA,35986,NA,24613,NA,40509,NA,55493,NA,116117,NA,100384,NA,26856,MAISAMMAGUDA,PVT
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,2021,PHASE_1,NA,17927,NA,41557,NA,29334,NA,98509,NA,28603,NA,45093,NA,59006,NA,60954,NA,23231,MAISAMMAGUDA,PVT
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),2021,PHASE_1,NA,20715,NA,42856,NA,29838,NA,20715,NA,34042,NA,73745,NA,101312,NA,62412,NA,23569,MAISAMMAGUDA,PVT
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MDL,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),2021,PHASE_1,NA,45267,NA,80970,NA,58859,NA,45267,NA,56509,NA,63084,NA,47557,NA,48794,NA,45267,MAISAMMAGUDA,PVT
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MDL,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,PHASE_1,NA,50050,NA,101127,NA,83715,NA,70679,NA,70197,NA,93700,NA,121354,NA,120089,NA,59015,MAISAMMAGUDA,PVT
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MDL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,PHASE_1,NA,70601,NA,93025,NA,110829,NA,70601,NA,114873,NA,70601,NA,117218,NA,120788,NA,89342,MAISAMMAGUDA,PVT
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MDL,INF,INFORMATION TECHNOLOGY,2021,PHASE_1,NA,32705,NA,113698,NA,46072,NA,32705,NA,50372,NA,81974,NA,120472,NA,120895,NA,35562,MAISAMMAGUDA,PVT
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MDL,CIV,CIVIL ENGINEERING,2021,PHASE_1,49422,49422,99498,99498,78681,86517,49422,49422,81371,82169,108364,108364,101066,119258,64350,112810,83626,83626,MAISAMMAGUDA,PVT
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MDL,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),2021,PHASE_1,17550,17550,41245,58791,26201,26201,44792,44792,24399,24399,17550,65247,53918,85381,17550,118912,18454,19733,MAISAMMAGUDA,PVT
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MDL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),2021,PHASE_1,15373,15373,34874,34874,22811,24413,15373,15373,21318,23070,45350,45350,55338,78959,40979,86757,17260,17260,MAISAMMAGUDA,PVT
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,2021,PHASE_1,13086,13086,27684,28243,19458,19664,41213,55188,17842,19507,29029,42705,45902,53323,29282,50481,15110,15974,MAISAMMAGUDA,PVT
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),2021,PHASE_1,14584,14584,35415,47883,20847,21723,14584,14584,19252,19252,33196,33196,53091,68345,35330,104301,16007,16859,MAISAMMAGUDA,PVT
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MDL,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),2021,PHASE_1,19890,22345,66079,81012,30528,37605,30172,30172,28713,49637,52937,52937,102161,118263,71058,84419,21819,25312,MAISAMMAGUDA,PVT
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MDL,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,PHASE_1,25281,32788,66832,91379,36971,48915,38644,38644,37670,44369,68464,68464,89981,116592,46085,110913,36085,36085,MAISAMMAGUDA,PVT
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MDL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,PHASE_1,54835,54835,78068,78068,63821,73949,54835,112915,69311,96133,64885,78515,116122,116122,73028,120793,82546,87239,MAISAMMAGUDA,PVT
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MDL,INF,INFORMATION TECHNOLOGY,2021,PHASE_1,16405,16792,43641,55259,24363,24878,16405,16792,26079,26079,45179,45179,57145,87581,37388,101906,16623,18595,MAISAMMAGUDA,PVT
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MDL,MEC,MECHANICAL ENGINEERING,2021,PHASE_1,69324,95763,89483,110790,112719,112719,69324,95763,103724,103724,91977,95763,116649,120827,98128,98128,69324,95763,MAISAMMAGUDA,PVT
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MDL,MIN,MINING ENGINEERING,2021,PHASE_1,67690,67690,117407,117407,121054,121054,67690,67690,103228,103228,67690,67690,117076,117076,90312,95287,67690,67690,MAISAMMAGUDA,PVT
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MDL,CIV,CIVIL ENGINEERING,2021,PHASE_1,68504,68504,68504,68504,109696,109696,68504,68504,89743,111284,68504,68504,118676,121207,95502,95502,68504,68504,MEDCHAL,PVT
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MDL,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),2021,PHASE_1,46887,52823,97458,97458,62503,63155,46887,52823,61910,67286,60004,60004,120347,120347,95678,95678,56698,56698,MEDCHAL,PVT
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MDL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),2021,PHASE_1,39787,41634,113308,113308,64067,64067,51363,51363,55900,67056,76350,104759,117087,120026,116826,116826,47171,47171,MEDCHAL,PVT
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,2021,PHASE_1,28522,30412,51512,61390,39284,41074,28522,30412,32196,39558,44552,97387,69049,69049,39913,39913,36073,36519,MEDCHAL,PVT
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),2021,PHASE_1,42804,42804,82464,111853,63560,65620,42804,66709,58023,58500,113497,113497,118404,120968,85819,104479,44391,44391,MEDCHAL,PVT
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MDL,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),2021,PHASE_1,55913,67905,89089,90415,74298,88362,55913,67905,72838,86640,82352,91825,82430,82430,117416,117416,61796,69696,MEDCHAL,PVT
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MDL,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,PHASE_1,59589,62601,77097,113150,77395,77395,69121,69121,66272,84075,78072,78072,119739,120711,120277,120277,75023,75023,MEDCHAL,PVT
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MDL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,PHASE_1,119413,119413,119413,119413,119413,119413,119413,119413,119413,119413,119413,119413,119413,119413,119413,119413,119413,119413,MEDCHAL,PVT
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MDL,INF,INFORMATION TECHNOLOGY,2021,PHASE_1,43707,43707,109711,109711,60676,69309,43707,43707,60602,65947,109735,109735,118616,119859,99100,103276,48191,50777,MEDCHAL,PVT
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MDL,MEC,MECHANICAL ENGINEERING,2021,PHASE_1,96714,96714,96714,96714,96714,96714,96714,96714,113915,113915,96714,96714,103819,103819,96714,96714,96714,96714,MEDCHAL,PVT
MRET,MALLAREDDY INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,2021,PHASE_1,35749,37497,73484,83355,45806,49470,103971,111511,44373,48343,63811,76630,94994,98727,67058,90609,44313,45768,MAISAMMAGUDA,PVT
